,size,runtime_degree,runtime_random
0,5,0.016956090927124023,0.008976221084594727
1,5,0.0219724178314209,0.00797891616821289
2,5,0.00897073745727539,0.001994609832763672
3,5,0.022938966751098633,0.018916606903076172
4,5,0.01595926284790039,0.002992391586303711
5,5,0.019945621490478516,0.009974002838134766
6,5,0.027956008911132812,0.003988981246948242
7,5,0.02692556381225586,0.010938882827758789
8,5,0.027926206588745117,0.022938013076782227
9,5,0.016954421997070312,0.002992391586303711
10,5,0.01698923110961914,0.0029592514038085938
11,5,0.0249326229095459,0.008975744247436523
12,5,0.016954898834228516,0.008975744247436523
13,5,0.017951488494873047,0.0019948482513427734
14,5,0.015956401824951172,0.001995086669921875
15,5,0.016937971115112305,0.0029892921447753906
16,5,0.017952442169189453,0.009974956512451172
17,5,0.016953468322753906,0.0029921531677246094
18,5,0.01695561408996582,0.010971307754516602
19,5,0.02496480941772461,0.014960050582885742
20,5,0.01592540740966797,0.0029921531677246094
21,5,0.02593088150024414,0.01598954200744629
22,5,0.020944595336914062,0.010937690734863281
23,5,0.01894998550415039,0.0019941329956054688
24,5,0.02293848991394043,0.01097249984741211
25,5,0.017952680587768555,0.009009599685668945
26,5,0.023900270462036133,0.020946025848388672
27,5,0.016954898834228516,0.008975744247436523
28,5,0.020974397659301758,0.009942054748535156
29,5,0.024934768676757812,0.010004043579101562
30,5,0.009953498840332031,0.0029802322387695312
31,5,0.023967742919921875,0.021910429000854492
32,5,0.02296924591064453,0.010972023010253906
33,5,0.008942842483520508,0.001994609832763672
34,5,0.015957117080688477,0.010969400405883789
35,5,0.0189511775970459,0.008975982666015625
36,5,0.009007453918457031,0.0019943714141845703
37,5,0.026897430419921875,0.009974002838134766
38,5,0.0279233455657959,0.020975351333618164
39,5,0.009935379028320312,0.0029916763305664062
40,5,0.02396702766418457,0.017920732498168945
41,5,0.01894831657409668,0.008975982666015625
42,5,0.015958786010742188,0.010970592498779297
43,5,0.024934053421020508,0.01894664764404297
44,5,0.009974002838134766,0.0029914379119873047
45,5,0.029920101165771484,0.015990018844604492
46,5,0.016922473907470703,0.008975982666015625
47,5,0.023935794830322266,0.017952919006347656
48,5,0.028922557830810547,0.01695394515991211
49,5,0.026953935623168945,0.010976076126098633
50,5,0.029886484146118164,0.011968612670898438
51,5,0.014927148818969727,0.002992391586303711
52,5,0.01994609832763672,0.009008646011352539
53,5,0.014959573745727539,0.002994060516357422
54,5,0.016949176788330078,0.008982419967651367
55,5,0.01595449447631836,0.009941816329956055
56,5,0.030916213989257812,0.009973287582397461
57,5,0.016956806182861328,0.001994609832763672
58,5,0.02396416664123535,0.017953157424926758
59,5,0.015956640243530273,0.009973287582397461
60,5,0.026895999908447266,0.0189511775970459
61,5,0.01794910430908203,0.008976459503173828
62,5,0.008975028991699219,0.002991914749145508
63,5,0.021941423416137695,0.010971546173095703
64,5,0.008975982666015625,0.003958463668823242
65,5,0.018918752670288086,0.008973836898803711
66,5,0.025964021682739258,0.0169219970703125
67,5,0.015956878662109375,0.008976221084594727
68,5,0.024964094161987305,0.014927864074707031
69,5,0.01595759391784668,0.0019943714141845703
70,5,0.008977413177490234,0.002991914749145508
71,5,0.00897669792175293,0.003023386001586914
72,5,0.016927242279052734,0.002992391586303711
73,5,0.027928829193115234,0.017975807189941406
74,5,0.011965751647949219,0.003989219665527344
75,5,0.0169222354888916,0.008976459503173828
76,5,0.01595783233642578,0.008976459503173828
77,5,0.015957117080688477,0.008976221084594727
78,5,0.016954898834228516,0.009973526000976562
79,5,0.03191423416137695,0.009978771209716797
80,5,0.018948078155517578,0.0029921531677246094
81,5,0.01795196533203125,0.0019948482513427734
82,5,0.02197122573852539,0.010938405990600586
83,5,0.026929855346679688,0.018949270248413086
84,5,0.015957355499267578,0.009973526000976562
85,5,0.00897526741027832,0.0029938220977783203
86,5,0.015955686569213867,0.0029914379119873047
87,5,0.016954660415649414,0.0019948482513427734
88,5,0.014960050582885742,0.002997875213623047
89,5,0.016954421997070312,0.00897526741027832
90,5,0.030915498733520508,0.008976936340332031
91,5,0.03291201591491699,0.008975982666015625
92,5,0.015990734100341797,0.008976221084594727
93,5,0.01795196533203125,0.008975744247436523
94,5,0.016956090927124023,0.011002063751220703
95,5,0.0249025821685791,0.009009838104248047
96,5,0.029889822006225586,0.009973526000976562
97,5,0.023935794830322266,0.008974075317382812
98,5,0.01595759391784668,0.008975744247436523
99,5,0.02194070816040039,0.002992391586303711
